Date,XLF 30d,Total Jobs 30d,SPY 30d,XLK 30d,XLP 30d,VNQ 30d,VNQ next 30d
5/15/09,0.13927531,-0.00511201,0.06351406,0.04138619,0.04336667,0.10265103,-0.00541688
5/18/09,0.13389255,-0.00511201,0.06226290,0.04030734,0.04400721,0.09648399,-0.00911193
5/19/09,0.12838218,-0.00511201,0.06099012,0.03958019,0.04439401,0.09034916,-0.01266787
5/20/09,0.12217196,-0.00511201,0.05948164,0.03880259,0.04471281,0.08393740,-0.01563108
5/21/09,0.11674931,-0.00511201,0.05814916,0.03838591,0.04499249,0.07844929,-0.01838725
5/22/09,0.11046603,-0.00511201,0.05660564,0.03804863,0.04499926,0.07235872,-0.02057988
5/26/09,0.10494749,-0.00511201,0.05533512,0.03820386,0.04514605,0.06742000,-0.02277765
5/27/09,0.09882805,-0.00511201,0.05370619,0.03816676,0.04482840,0.06229871,-0.02453836
5/28/09,0.09293965,0.00000000,0.05214824,0.03851108,0.04450701,0.05742924,-0.02603533
5/29/09,0.08650764,-0.00404228,0.05031040,0.03876852,0.04384013,0.05282039,-0.02656302
6/1/09,0.08026358,-0.00404228,0.04842963,0.03916374,0.04303087,0.04871764,-0.02686905
6/2/09,0.07340171,-0.00404228,0.04612555,0.03944299,0.04184503,0.04402715,-0.02584217
6/3/09,0.06649919,-0.00404228,0.04372220,0.03980219,0.04049455,0.03979131,-0.02400703
6/4/09,0.06014063,-0.00404228,0.04131600,0.04020173,0.03897694,0.03581926,-0.02068115
6/5/09,0.05314896,-0.00404228,0.03873587,0.04061893,0.03717345,0.03150492,-0.01648586
6/8/09,0.04698077,-0.00404228,0.03612435,0.04096102,0.03528769,0.02741319,-0.01101733
6/9/09,0.04056269,-0.00404228,0.03336311,0.04095693,0.03312328,0.02294541,-0.00434803
6/10/09,0.03528029,-0.00404228,0.03073344,0.04091815,0.03103954,0.01887173,0.00298112
6/11/09,0.02976402,-0.00404228,0.02797630,0.04058444,0.02879259,0.01446793,0.01137114
6/12/09,0.02518864,-0.00404228,0.02545149,0.04022729,0.02686440,0.01085038,0.01992840
6/15/09,0.02045958,-0.00404228,0.02264865,0.03952087,0.02474666,0.00647289,0.02920405
6/16/09,0.01602976,-0.00404228,0.02003738,0.03862050,0.02289848,0.00243583,0.03894603
6/17/09,0.01152596,-0.00404228,0.01740474,0.03773192,0.02110928,-0.00163780,0.04909465
6/18/09,0.00779005,-0.00404228,0.01498741,0.03672633,0.01961167,-0.00541688,0.05944412
6/19/09,0.00407541,-0.00404228,0.01269771,0.03586846,0.01808370,-0.00911193,0.06974976
6/22/09,0.00056737,-0.00404228,0.01055710,0.03491989,0.01684104,-0.01266787,0.08005136
6/23/09,-0.00213714,-0.00404228,0.00870160,0.03403405,0.01577586,-0.01563108,0.09040399
6/24/09,-0.00471955,-0.00404228,0.00704052,0.03318048,0.01486359,-0.01838725,0.10070377
6/25/09,-0.00669201,-0.00404228,0.00570836,0.03254959,0.01432103,-0.02057988,0.11081710
6/26/09,-0.00872758,0.00000000,0.00430455,0.03159815,0.01379545,-0.02277765,0.12095306
6/29/09,-0.01001396,-0.00346251,0.00326910,0.03090880,0.01357648,-0.02453836,0.13060517
6/30/09,-0.01121741,-0.00346251,0.00231550,0.03007989,0.01346922,-0.02603533,0.13987176
7/1/09,-0.01149330,-0.00346251,0.00197796,0.02968587,0.01374942,-0.02656302,0.14817384
7/2/09,-0.01142771,-0.00346251,0.00182472,0.02933923,0.01411838,-0.02686905,0.15558832
7/6/09,-0.01027894,-0.00346251,0.00233077,0.02944189,0.01493454,-0.02584217,0.16124814
7/7/09,-0.00835098,-0.00346251,0.00331898,0.02982279,0.01592372,-0.02400703,0.16592419
7/8/09,-0.00553756,-0.00346251,0.00495639,0.03079156,0.01722814,-0.02068115,0.16857514
7/9/09,-0.00177952,-0.00346251,0.00708267,0.03212358,0.01889606,-0.01648586,0.16977187
7/10/09,0.00236854,-0.00346251,0.00964481,0.03374416,0.02063970,-0.01101733,0.16985148
7/13/09,0.00785091,-0.00346251,0.01287425,0.03605169,0.02271012,-0.00434803,0.16869092
7/14/09,0.01330137,-0.00346251,0.01633179,0.03848909,0.02477023,0.00298112,0.16718263
7/15/09,0.01947799,-0.00346251,0.02027424,0.04131748,0.02703640,0.01137114,0.16452797
7/16/09,0.02578449,-0.00346251,0.02418208,0.04420555,0.02904956,0.01992840,0.16185495
7/17/09,0.03267865,-0.00346251,0.02840549,0.04715820,0.03102391,0.02920405,0.15873942
7/20/09,0.03953534,-0.00346251,0.03263498,0.05013611,0.03288557,0.03894603,0.15552534
7/21/09,0.04703773,-0.00346251,0.03694709,0.05293664,0.03469524,0.04909465,0.15172119
7/22/09,0.05438742,-0.00346251,0.04117616,0.05568331,0.03625734,0.05944412,0.14752312
7/23/09,0.06178875,-0.00346251,0.04522370,0.05807768,0.03771836,0.06974976,0.14313806
7/24/09,0.06943152,-0.00346251,0.04908667,0.06018951,0.03892008,0.08005136,0.13865162
7/27/09,0.07693614,-0.00346251,0.05279033,0.06210460,0.03986261,0.09040399,0.13364558
7/28/09,0.08470212,0.00000000,0.05639869,0.06394239,0.04064333,0.10070377,0.12849194
7/29/09,0.09229002,0.00000000,0.05974292,0.06538536,0.04115240,0.11081710,0.12311396
7/30/09,0.10014975,-0.00154456,0.06307267,0.06685715,0.04148943,0.12095306,0.11766097
7/31/09,0.10739896,-0.00154456,0.06598203,0.06781064,0.04159539,0.13060517,0.11249462
8/3/09,0.11456543,-0.00154456,0.06878255,0.06874138,0.04156676,0.13987176,0.10779578
8/4/09,0.12074733,-0.00154456,0.07097335,0.06913316,0.04120879,0.14817384,0.10352805
8/5/09,0.12658707,-0.00154456,0.07279903,0.06922988,0.04079828,0.15558832,0.09985192
8/6/09,0.13089713,-0.00154456,0.07394435,0.06869995,0.04006101,0.16124814,0.09700186
8/7/09,0.13456005,-0.00154456,0.07465146,0.06789245,0.03921363,0.16592419,0.09456668
8/10/09,0.13700184,-0.00154456,0.07476263,0.06659516,0.03823339,0.16857514,0.09247853
8/11/09,0.13803329,-0.00154456,0.07418566,0.06475808,0.03699204,0.16977187,0.09111979
8/12/09,0.13865271,-0.00154456,0.07330663,0.06268819,0.03571830,0.16985148,0.08955812
8/13/09,0.13810724,-0.00154456,0.07191372,0.06025973,0.03430583,0.16869092,0.08814688
8/14/09,0.13733030,-0.00154456,0.07038159,0.05773404,0.03299165,0.16718263,0.08619088
8/17/09,0.13549977,-0.00154456,0.06843001,0.05504483,0.03157770,0.16452797,0.08392805
8/18/09,0.13387165,-0.00154456,0.06662077,0.05257701,0.03038034,0.16185495,0.08097600
8/19/09,0.13146269,-0.00154456,0.06471850,0.05017454,0.02926244,0.15873942,0.07812663
8/20/09,0.12905792,-0.00154456,0.06280787,0.04787224,0.02827962,0.15552534,0.07472087
8/21/09,0.12587367,-0.00154456,0.06084373,0.04586107,0.02737128,0.15172119,0.07130767
8/24/09,0.12220993,-0.00154456,0.05878784,0.04389873,0.02652863,0.14752312,0.06777467
8/25/09,0.11833457,-0.00154456,0.05677703,0.04212829,0.02581802,0.14313806,0.06427826
8/26/09,0.11394302,-0.00154456,0.05483115,0.04059887,0.02523825,0.13865162,0.06075419
8/27/09,0.10913754,0.00000000,0.05285998,0.03917985,0.02480173,0.13364558,0.05732401
8/28/09,0.10396923,-0.00243067,0.05088810,0.03792849,0.02447369,0.12849194,0.05386020
8/31/09,0.09852607,-0.00243067,0.04895136,0.03678693,0.02432093,0.12311396,0.05040806
9/1/09,0.09283352,-0.00243067,0.04705432,0.03578286,0.02428562,0.11766097,0.04684620
9/2/09,0.08745867,-0.00243067,0.04546197,0.03516843,0.02448009,0.11249462,0.04316457
9/3/09,0.08216271,-0.00243067,0.04402494,0.03474419,0.02474577,0.10779578,0.03895631
9/4/09,0.07748517,-0.00243067,0.04282624,0.03453843,0.02525267,0.10352805,0.03485122
9/8/09,0.07296577,-0.00243067,0.04183386,0.03449577,0.02576057,0.09985192,0.03033334
9/9/09,0.06920157,-0.00243067,0.04110658,0.03471930,0.02634874,0.09700186,0.02585011
9/10/09,0.06586565,-0.00243067,0.04057233,0.03503880,0.02701576,0.09456668,0.02101543
9/11/09,0.06273919,-0.00243067,0.04009909,0.03540020,0.02764842,0.09247853,0.01666162
9/14/09,0.06043333,-0.00243067,0.03992428,0.03590614,0.02834932,0.09111979,0.01235159
9/15/09,0.05800727,-0.00243067,0.03977071,0.03646607,0.02907128,0.08955812,0.00826568
9/16/09,0.05604683,-0.00243067,0.03967818,0.03697741,0.02988196,0.08814688,0.00492687
9/17/09,0.05376024,-0.00243067,0.03942942,0.03732925,0.03055323,0.08619088,0.00186186
9/18/09,0.05170706,-0.00243067,0.03916763,0.03765348,0.03125550,0.08392805,-0.00059504
9/21/09,0.04922846,-0.00243067,0.03869075,0.03770429,0.03176446,0.08097600,-0.00214059
9/22/09,0.04727983,-0.00243067,0.03823362,0.03767238,0.03231364,0.07812663,-0.00366466
9/23/09,0.04507067,-0.00243067,0.03767842,0.03755277,0.03279516,0.07472087,-0.00466506
9/24/09,0.04297563,-0.00243067,0.03711892,0.03730271,0.03321957,0.07130767,-0.00538337
9/25/09,0.04123049,-0.00243067,0.03656864,0.03692468,0.03364188,0.06777467,-0.00565747
9/28/09,0.03953097,0.00000000,0.03601944,0.03656205,0.03401739,0.06427826,-0.00530865
9/29/09,0.03810592,-0.00120142,0.03551654,0.03613336,0.03442176,0.06075419,-0.00474746
9/30/09,0.03677192,-0.00120142,0.03493701,0.03566050,0.03465872,0.05732401,-0.00398467
10/1/09,0.03562249,-0.00120142,0.03441144,0.03510856,0.03494915,0.05386020,-0.00264989
10/2/09,0.03449853,-0.00120142,0.03380979,0.03442968,0.03510299,0.05040806,-0.00125643
10/5/09,0.03329906,-0.00120142,0.03317641,0.03370053,0.03524249,0.04684620,0.00074990
10/6/09,0.03205698,-0.00120142,0.03245257,0.03290489,0.03521109,0.04316457,0.00274502
10/7/09,0.03043454,-0.00120142,0.03152932,0.03189735,0.03511253,0.03895631,0.00539288
10/8/09,0.02868089,-0.00120142,0.03060501,0.03087719,0.03496517,0.03485122,0.00797398
10/9/09,0.02661322,-0.00120142,0.02956360,0.02987349,0.03471877,0.03033334,0.01095015
10/12/09,0.02440116,-0.00120142,0.02853039,0.02887483,0.03447430,0.02585011,0.01375768
10/13/09,0.02168795,-0.00120142,0.02733428,0.02785733,0.03418562,0.02101543,0.01695030
10/14/09,0.01909166,-0.00120142,0.02624301,0.02695612,0.03387473,0.01666162,0.02014108
10/15/09,0.01607936,-0.00120142,0.02512207,0.02616905,0.03350983,0.01235159,0.02303800
10/16/09,0.01305764,-0.00120142,0.02393169,0.02533740,0.03312417,0.00826568,0.02628259
10/19/09,0.01010640,-0.00120142,0.02282350,0.02469538,0.03261867,0.00492687,0.02906162
10/20/09,0.00714977,-0.00120142,0.02175835,0.02413632,0.03213768,0.00186186,0.03188774
10/21/09,0.00420679,-0.00120142,0.02073378,0.02363110,0.03150455,-0.00059504,0.03494124
10/22/09,0.00177252,-0.00120142,0.01997721,0.02340907,0.03102546,-0.00214059,0.03769548
10/23/09,-0.00084302,-0.00120142,0.01915524,0.02311735,0.03051503,-0.00366466,0.04069619
10/26/09,-0.00348962,-0.00120142,0.01844386,0.02296119,0.03002709,-0.00466506,0.04356281
10/27/09,-0.00588287,0.00000000,0.01779774,0.02282039,0.02957514,-0.00538337,0.04635281
10/28/09,-0.00820994,0.00000000,0.01724290,0.02280286,0.02912568,-0.00565747,0.04903001
10/29/09,-0.01010592,0.00000000,0.01706578,0.02307668,0.02888148,-0.00530865,0.05129128
10/30/09,-0.01215805,-0.00167524,0.01678257,0.02329135,0.02847683,-0.00474746,0.05304906
11/2/09,-0.01393116,-0.00167524,0.01673742,0.02370122,0.02818218,-0.00398467,0.05491444
11/3/09,-0.01541474,-0.00167524,0.01679864,0.02423224,0.02790918,-0.00264989,0.05613225
11/4/09,-0.01691180,-0.00167524,0.01695339,0.02486241,0.02770290,-0.00125643,0.05735190
11/5/09,-0.01795713,-0.00167524,0.01724828,0.02566574,0.02751059,0.00074990,0.05813271
11/6/09,-0.01899760,-0.00167524,0.01754006,0.02644377,0.02732055,0.00274502,0.05900996
11/9/09,-0.01968949,-0.00167524,0.01798151,0.02729394,0.02720708,0.00539288,0.05952661
11/10/09,-0.02031899,-0.00167524,0.01835993,0.02807286,0.02708296,0.00797398,0.06005711
11/11/09,-0.02068357,-0.00167524,0.01885180,0.02893191,0.02695977,0.01095015,0.06034457
11/12/09,-0.02098606,-0.00167524,0.01923507,0.02964428,0.02676519,0.01375768,0.06062686
11/13/09,-0.02083981,-0.00167524,0.01977736,0.03036825,0.02662396,0.01695030,0.06071181
11/16/09,-0.02064925,-0.00167524,0.02030453,0.03103245,0.02637935,0.02014108,0.06054991
11/17/09,-0.02032902,-0.00167524,0.02080953,0.03160591,0.02616813,0.02303800,0.06046556
11/18/09,-0.01964476,-0.00167524,0.02143437,0.03218905,0.02594763,0.02628259,0.05982196
11/19/09,-0.01916249,-0.00167524,0.02200291,0.03270774,0.02572929,0.02906162,0.05894299
11/20/09,-0.01861337,-0.00167524,0.02259768,0.03317607,0.02545851,0.03188774,0.05767844
11/23/09,-0.01775765,-0.00167524,0.02333586,0.03384845,0.02524182,0.03494124,0.05585630
11/24/09,-0.01704450,-0.00167524,0.02392737,0.03440860,0.02484775,0.03769548,0.05360929
11/25/09,-0.01618357,-0.00167524,0.02457576,0.03505198,0.02443098,0.04069619,0.05088413
11/27/09,-0.01543708,-0.00318526,0.02509410,0.03562014,0.02383585,0.04356281,0.04780646
11/30/09,-0.01454160,-0.00151256,0.02547003,0.03616200,0.02309486,0.04635281,0.04446262
12/1/09,-0.01365031,-0.00151256,0.02593561,0.03684164,0.02241642,0.04903001,0.04114276
12/2/09,-0.01304933,-0.00151256,0.02598889,0.03721656,0.02146659,0.05129128,0.03736152
12/3/09,-0.01261111,-0.00151256,0.02593545,0.03745778,0.02045516,0.05304906,0.03380589
12/4/09,-0.01186486,-0.00151256,0.02581032,0.03759923,0.01934116,0.05491444,0.02987092
12/7/09,-0.01147140,-0.00151256,0.02558390,0.03767601,0.01815653,0.05613225,0.02600838
12/8/09,-0.01078328,-0.00151256,0.02530339,0.03759751,0.01687007,0.05735190,0.02187486
12/9/09,-0.01019770,-0.00151256,0.02497761,0.03743573,0.01561514,0.05813271,0.01782993
12/10/09,-0.00936013,-0.00151256,0.02478860,0.03739186,0.01434329,0.05900996,0.01356288
12/11/09,-0.00847822,-0.00151256,0.02455260,0.03722987,0.01306566,0.05952661,0.00921484
12/14/09,-0.00742449,-0.00151256,0.02439156,0.03716584,0.01182211,0.06005711,0.00489313
12/15/09,-0.00630208,-0.00151256,0.02424781,0.03711172,0.01053036,0.06034457,0.00053668
12/16/09,-0.00488318,-0.00151256,0.02417120,0.03708469,0.00936534,0.06062686,-0.00378082
12/17/09,-0.00360525,-0.00151256,0.02407571,0.03702541,0.00816393,0.06071181,-0.00794421
12/18/09,-0.00217327,-0.00151256,0.02396873,0.03699478,0.00712925,0.06054991,-0.01174140
12/21/09,-0.00056809,-0.00151256,0.02396170,0.03693083,0.00613839,0.06046556,-0.01537292
12/22/09,0.00093404,-0.00151256,0.02375811,0.03668052,0.00518151,0.05982196,-0.01844130
12/23/09,0.00248069,-0.00151256,0.02350897,0.03626484,0.00425848,0.05894299,-0.02103148
12/24/09,0.00413458,-0.00151256,0.02314795,0.03551904,0.00342934,0.05767844,-0.02315469
12/28/09,0.00551687,0.00000000,0.02261929,0.03454212,0.00256240,0.05585630,-0.02469485
12/29/09,0.00708750,0.00000000,0.02208708,0.03327584,0.00185980,0.05360929,-0.02561422
12/30/09,0.00842341,-0.00133652,0.02143609,0.03169805,0.00123845,0.05088413,-0.02603359
12/31/09,0.00989067,-0.00133652,0.02062630,0.02974462,0.00058090,0.04780646,-0.02602892
1/4/10,0.01108950,-0.00133652,0.01981610,0.02756034,0.00008874,0.04446262,-0.02517130
1/5/10,0.01237110,-0.00133652,0.01887449,0.02514918,-0.00040307,0.04114276,-0.02394007
1/6/10,0.01307999,-0.00133652,0.01773279,0.02235873,-0.00088326,0.03736152,-0.02192572
1/7/10,0.01389333,-0.00133652,0.01657356,0.01948527,-0.00123283,0.03380589,-0.01940181
1/8/10,0.01406079,-0.00133652,0.01517780,0.01641791,-0.00156185,0.02987092,-0.01606627
1/11/10,0.01403233,-0.00133652,0.01364895,0.01319917,-0.00188864,0.02600838,-0.01225292
1/12/10,0.01350773,-0.00133652,0.01183966,0.00975273,-0.00218359,0.02187486,-0.00777826
1/13/10,0.01276218,-0.00133652,0.00996932,0.00628055,-0.00246015,0.01782993,-0.00288707
1/14/10,0.01160407,-0.00133652,0.00785964,0.00253660,-0.00276870,0.01356288,0.00248875
1/15/10,0.00999492,-0.00133652,0.00553261,-0.00129827,-0.00304754,0.00921484,0.00828508
1/19/10,0.00810338,-0.00133652,0.00316537,-0.00524641,-0.00329661,0.00489313,0.01445641
1/20/10,0.00605768,-0.00133652,0.00064789,-0.00930754,-0.00350484,0.00053668,0.02083495
1/21/10,0.00350258,-0.00133652,-0.00197223,-0.01345907,-0.00372206,-0.00378082,0.02743305
1/22/10,0.00107169,-0.00133652,-0.00457955,-0.01757822,-0.00381806,-0.00794421,0.03419217
1/25/10,-0.00146408,-0.00133652,-0.00708248,-0.02153450,-0.00391399,-0.01174140,0.04087808
1/26/10,-0.00405679,-0.00133652,-0.00958666,-0.02542442,-0.00399849,-0.01537292,0.04753824
1/27/10,-0.00649659,-0.00133652,-0.01183052,-0.02889338,-0.00396180,-0.01844130,0.05409930
1/28/10,-0.00876588,-0.00133652,-0.01390576,-0.03215946,-0.00380397,-0.02103148,0.06051521
1/29/10,-0.01117211,-0.00020462,-0.01578638,-0.03494720,-0.00359348,-0.02315469,0.06683268
2/1/10,-0.01325570,-0.00020462,-0.01738512,-0.03725936,-0.00327788,-0.02469485,0.07294005
2/2/10,-0.01527352,-0.00020462,-0.01874440,-0.03909845,-0.00279989,-0.02561422,0.07879669
2/3/10,-0.01708185,-0.00020462,-0.01989313,-0.04043646,-0.00227143,-0.02603359,0.08421978
2/4/10,-0.01875835,-0.00020462,-0.02074892,-0.04131065,-0.00165838,-0.02602892,0.08930285
2/5/10,-0.01976703,-0.00020462,-0.02111257,-0.04143200,-0.00076120,-0.02517130,0.09388491
2/8/10,-0.02043715,-0.00020462,-0.02118834,-0.04118411,0.00020028,-0.02394007,0.09786163
2/9/10,-0.02032970,-0.00020462,-0.02071576,-0.04031731,0.00141866,-0.02192572,0.10096194
2/10/10,-0.01969298,-0.00020462,-0.01988322,-0.03896962,0.00270154,-0.01940181,0.10339036
2/11/10,-0.01827720,-0.00020462,-0.01851601,-0.03707387,0.00418909,-0.01606627,0.10510561
2/12/10,-0.01634743,-0.00020462,-0.01683952,-0.03482007,0.00576208,-0.01225292,0.10617443
2/16/10,-0.01369583,-0.00020462,-0.01466088,-0.03203494,0.00754260,-0.00777826,0.10658219
2/17/10,-0.01055026,-0.00020462,-0.01220150,-0.02900823,0.00938824,-0.00288707,0.10667335
2/18/10,-0.00694754,-0.00020462,-0.00942553,-0.02549727,0.01130802,0.00248875,0.10625519
2/19/10,-0.00282414,-0.00020462,-0.00627817,-0.02167581,0.01336041,0.00828508,0.10550589
2/22/10,0.00186329,-0.00020462,-0.00288984,-0.01748406,0.01532335,0.01445641,0.10421452
2/23/10,0.00655485,-0.00020462,0.00064005,-0.01300513,0.01728769,0.02083495,0.10270385
2/24/10,0.01179644,-0.00020462,0.00441348,-0.00833595,0.01927291,0.02743305,0.10110607
2/25/10,0.01707795,-0.00020462,0.00832031,-0.00337771,0.02125586,0.03419217,0.09908143
