Date,Total Jobs 30d,Inflation 1yr,SPY 30d,XLY 30d,XLV 30d,XLK 30d,XLK Next 30d
11/29/11,0.00143515,0.00900990,0.00103238,-0.00196156,0.00747384,-0.00650247,0.02060002
11/30/11,0.00143515,0.00900968,0.00049551,-0.00221392,0.00788932,-0.00720179,0.02246054
12/1/11,0.00143515,0.00900945,-0.00000845,-0.00234128,0.00833890,-0.00784778,0.02441708
12/2/11,0.00143515,0.00900923,-0.00029357,-0.00222714,0.00892401,-0.00840024,0.02658678
12/5/11,0.00143515,0.00905837,-0.00029010,-0.00188622,0.00978796,-0.00862831,0.02890011
12/6/11,0.00143515,0.00900834,-0.00008161,-0.00135525,0.01075701,-0.00872283,0.03131292
12/7/11,0.00143515,0.00900812,0.00041564,-0.00050165,0.01201192,-0.00858086,0.03380883
12/8/11,0.00143515,0.00900790,0.00101593,0.00040630,0.01330698,-0.00835002,0.03646979
12/9/11,0.00143515,0.00900768,0.00214717,0.00173325,0.01506391,-0.00767474,0.03904734
12/12/11,0.00143515,0.00905681,0.00321926,0.00303829,0.01674312,-0.00708068,0.04171379
12/13/11,0.00143515,0.00900679,0.00474799,0.00460746,0.01880557,-0.00613279,0.04425927
12/14/11,0.00143515,0.00900656,0.00655857,0.00652078,0.02106895,-0.00488971,0.04672334
12/15/11,0.00143515,0.00900634,0.00864007,0.00865767,0.02356243,-0.00342356,0.04886511
12/16/11,0.00143515,0.00900612,0.01112863,0.01115387,0.02628937,-0.00155046,0.05080439
12/19/11,0.00143515,0.00905524,0.01371120,0.01375293,0.02902752,0.00045754,0.05259442
12/20/11,0.00143515,0.00900523,0.01664734,0.01667344,0.03199605,0.00285590,0.05418583
12/21/11,0.00143515,0.00900501,0.01958446,0.01962900,0.03485231,0.00521482,0.05566014
12/22/11,0.00143515,0.00900479,0.02242965,0.02248064,0.03749894,0.00766786,0.05718597
12/23/11,0.00143515,0.00900456,0.02522011,0.02532654,0.04002137,0.01020018,0.05864278
12/27/11,0.00143515,0.00900368,0.02768940,0.02789406,0.04216995,0.01246449,0.06006513
12/28/11,0.00000000,0.00900345,0.02979352,0.03006105,0.04386820,0.01456251,0.06153381
12/29/11,0.00000000,0.00900323,0.03188017,0.03224379,0.04548758,0.01674253,0.06276126
12/30/11,0.00212503,0.00900301,0.03351793,0.03403850,0.04661517,0.01854257,0.06402902
1/3/12,0.00212503,0.00907678,0.03529650,0.03593080,0.04777264,0.02060002,0.06506398
1/4/12,0.00212503,0.00902678,0.03673557,0.03758286,0.04859014,0.02246054,0.06587853
1/5/12,0.00212503,0.00902656,0.03823511,0.03933155,0.04930321,0.02441708,0.06651832
1/6/12,0.00212503,0.00902634,0.03980568,0.04114041,0.04995507,0.02658678,0.06707945
1/9/12,0.00212503,0.00907544,0.04138281,0.04291941,0.05042531,0.02890011,0.06729611
1/10/12,0.00212503,0.00907522,0.04297795,0.04481606,0.05081207,0.03131292,0.06741913
1/11/12,0.00212503,0.00902523,0.04446450,0.04661513,0.05091901,0.03380883,0.06741305
1/12/12,0.00212503,0.00902500,0.04599231,0.04846706,0.05099369,0.03646979,0.06716054
1/13/12,0.00212503,0.00902478,0.04724953,0.05017842,0.05065956,0.03904734,0.06689659
1/17/12,0.00212503,0.00909853,0.04848741,0.05177240,0.05023402,0.04171379,0.06639737
1/18/12,0.00212503,0.00909831,0.04949635,0.05323559,0.04947904,0.04425927,0.06596725
1/19/12,0.00212503,0.00902345,0.05024335,0.05439134,0.04847673,0.04672334,0.06541683
1/20/12,0.00212503,0.00902322,0.05068778,0.05519278,0.04719091,0.04886511,0.06493391
1/23/12,0.00212503,0.00907231,0.05080600,0.05568306,0.04561670,0.05080439,0.06442871
1/24/12,0.00212503,0.00907208,0.05076584,0.05595922,0.04394926,0.05259442,0.06388081
1/25/12,0.00212503,0.00902211,0.05056020,0.05607201,0.04219696,0.05418583,0.06327946
1/26/12,0.00212503,0.00902189,0.05023695,0.05599320,0.04036893,0.05566014,0.06254593
1/27/12,0.00212503,0.00902167,0.04992868,0.05587049,0.03859757,0.05718597,0.06182969
1/30/12,0.00428528,0.00907074,0.04966547,0.05575394,0.03694335,0.05864278,0.06097379
1/31/12,0.00215567,0.00907052,0.04935601,0.05555596,0.03525231,0.06006513,0.06013456
2/1/12,0.00215567,0.00902056,0.04920757,0.05548739,0.03373704,0.06153381,0.05929861
2/2/12,0.00215567,0.00902033,0.04881968,0.05515987,0.03209096,0.06276126,0.05853657
2/3/12,0.00215567,0.00902011,0.04857247,0.05496065,0.03058647,0.06402902,0.05776681
2/6/12,0.00215567,0.00906918,0.04808217,0.05450738,0.02894071,0.06506398,0.05702692
2/7/12,0.00215567,0.00906895,0.04750185,0.05400488,0.02733002,0.06587853,0.05624033
2/8/12,0.00215567,0.00901900,0.04678538,0.05332727,0.02571393,0.06651832,0.05544796
2/9/12,0.00215567,0.00901878,0.04606080,0.05263320,0.02422067,0.06707945,0.05449485
2/10/12,0.00215567,0.00901855,0.04514429,0.05176122,0.02273602,0.06729611,0.05358059
2/13/12,0.00215567,0.00906761,0.04428324,0.05091339,0.02133484,0.06741913,0.05242992
2/14/12,0.00215567,0.00906739,0.04337502,0.04996362,0.02009245,0.06741305,0.05114812
2/15/12,0.00215567,0.00901744,0.04239884,0.04899654,0.01883597,0.06716054,0.04982475
2/16/12,0.00215567,0.00901722,0.04146928,0.04800974,0.01774435,0.06689659,0.04826763
2/17/12,0.00215567,0.00901700,0.04055229,0.04713322,0.01676695,0.06639737,0.04664270
2/21/12,0.00215567,0.00909069,0.03965491,0.04628996,0.01591808,0.06596725,0.04490940
2/22/12,0.00215567,0.00909046,0.03883378,0.04555922,0.01522404,0.06541683,0.04305740
2/23/12,0.00215567,0.00901567,0.03812794,0.04501091,0.01472963,0.06493391,0.04104649
2/24/12,0.00215567,0.00901544,0.03744707,0.04451125,0.01435502,0.06442871,0.03893647
2/27/12,0.00215567,0.00906449,0.03683096,0.04412993,0.01411296,0.06388081,0.03683700
2/28/12,0.00250136,0.00906426,0.03623549,0.04379351,0.01398765,0.06327946,0.03455355
2/29/12,0.00250136,0.00901433,0.03561780,0.04350615,0.01392472,0.06254593,0.03231068
3/1/12,0.00250136,0.00901411,0.03503903,0.04324368,0.01399769,0.06182969,0.02986310
3/2/12,0.00250136,0.00901389,0.03436560,0.04293734,0.01411170,0.06097379,0.02730029
3/5/12,0.00250136,0.00906292,0.03380787,0.04270983,0.01440290,0.06013456,0.02461369
3/6/12,0.00250136,0.00906270,0.03322053,0.04242379,0.01477695,0.05929861,0.02181256
3/7/12,0.00250136,0.00901278,0.03278747,0.04227164,0.01533608,0.05853657,0.01882391
3/8/12,0.00250136,0.00901256,0.03231934,0.04202710,0.01594453,0.05776681,0.01583137
3/9/12,0.00250136,0.00901234,0.03196356,0.04192203,0.01666213,0.05702692,0.01273668
3/12/12,0.00250136,0.00906136,0.03157057,0.04167950,0.01735983,0.05624033,0.00967903
3/13/12,0.00250136,0.00906114,0.03119850,0.04150994,0.01807863,0.05544796,0.00649644
3/14/12,0.00250136,0.00901123,0.03068389,0.04115912,0.01868884,0.05449485,0.00350661
3/15/12,0.00250136,0.00901101,0.03023086,0.04091807,0.01930277,0.05358059,0.00038899
3/16/12,0.00250136,0.00901078,0.02955862,0.04048418,0.01984866,0.05242992,-0.00248467
3/19/12,0.00250136,0.00905980,0.02879467,0.03997963,0.02035924,0.05114812,-0.00527744
3/20/12,0.00250136,0.00905958,0.02796699,0.03941470,0.02087559,0.04982475,-0.00795596
3/21/12,0.00250136,0.00900967,0.02704519,0.03875700,0.02135827,0.04826763,-0.01056707
3/22/12,0.00250136,0.00900945,0.02602991,0.03791446,0.02181237,0.04664270,-0.01300247
3/23/12,0.00250136,0.00900923,0.02496304,0.03698715,0.02220351,0.04490940,-0.01537217
3/26/12,0.00250136,0.00905824,0.02386262,0.03597812,0.02253392,0.04305740,-0.01777193
3/27/12,0.00000000,0.00905802,0.02263809,0.03483627,0.02274884,0.04104649,-0.02015977
3/28/12,0.00000000,0.00900812,0.02137364,0.03358159,0.02286789,0.03893647,-0.02253039
3/29/12,0.00000000,0.00900790,0.02009726,0.03231251,0.02289115,0.03683700,-0.02490368
3/30/12,0.00230748,0.00900768,0.01872034,0.03096487,0.02276614,0.03455355,-0.02717256
4/2/12,0.00230748,0.00905668,0.01733587,0.02959069,0.02252740,0.03231068,-0.02936527
4/3/12,0.00230748,0.00905646,0.01580657,0.02811347,0.02210153,0.02986310,-0.03146290
4/4/12,0.00230748,0.00900657,0.01424450,0.02661955,0.02153360,0.02730029,-0.03326614
4/5/12,0.00230748,0.00900635,0.01256438,0.02503191,0.02077005,0.02461369,-0.03495975
4/9/12,0.00230748,0.00907995,0.01084242,0.02343964,0.01985321,0.02181256,-0.03649304
4/10/12,0.00230748,0.00907972,0.00904267,0.02179115,0.01886835,0.01882391,-0.03782397
4/11/12,0.00230748,0.00907950,0.00724264,0.02021033,0.01781125,0.01583137,-0.03900575
4/12/12,0.00230748,0.00902962,0.00543668,0.01856120,0.01671725,0.01273668,-0.03993437
4/13/12,0.00230748,0.00902940,0.00362498,0.01699552,0.01565955,0.00967903,-0.04073441
4/16/12,0.00230748,0.00907838,0.00180453,0.01534950,0.01459214,0.00649644,-0.04112156
4/17/12,0.00230748,0.00907816,0.00007257,0.01371289,0.01359480,0.00350661,-0.04141069
4/18/12,0.00230748,0.00907794,-0.00170343,0.01202736,0.01252312,0.00038899,-0.04138945
4/19/12,0.00230748,0.00902807,-0.00334000,0.01037199,0.01151140,-0.00248467,-0.04120227
4/20/12,0.00230748,0.00902785,-0.00492534,0.00874795,0.01039761,-0.00527744,-0.04097019
4/23/12,0.00230748,0.00907682,-0.00646866,0.00716628,0.00922711,-0.00795596,-0.04060340
4/24/12,0.00230748,0.00907660,-0.00798194,0.00560019,0.00798671,-0.01056707,-0.04000037
4/25/12,0.00230748,0.00900192,-0.00946674,0.00410918,0.00670248,-0.01300247,-0.03922625
4/26/12,0.00230748,0.00900170,-0.01087351,0.00269145,0.00539353,-0.01537217,-0.03816245
4/27/12,0.00345066,0.00900148,-0.01240939,0.00119297,0.00400960,-0.01777193,-0.03683182
4/30/12,0.00114055,0.00905044,-0.01396129,-0.00038164,0.00259021,-0.02015977,-0.03514525
5/1/12,0.00114055,0.00905022,-0.01562065,-0.00210218,0.00110905,-0.02253039,-0.03298433
5/2/12,0.00114055,0.00900037,-0.01731360,-0.00389853,-0.00036518,-0.02490368,-0.03062020
5/3/12,0.00114055,0.00900015,-0.01899563,-0.00579397,-0.00179495,-0.02717256,-0.02792370
5/4/12,0.00114055,0.00899993,-0.02068117,-0.00777626,-0.00318524,-0.02936527,-0.02524019
5/7/12,0.00114055,0.00904888,-0.02231064,-0.00976944,-0.00450170,-0.03146290,-0.02234223
5/8/12,0.00114055,0.00904866,-0.02381480,-0.01168411,-0.00565586,-0.03326614,-0.01955246
5/9/12,0.00114055,0.00899882,-0.02534470,-0.01367025,-0.00684485,-0.03495975,-0.01655729
5/10/12,0.00114055,0.00899860,-0.02676163,-0.01559181,-0.00789069,-0.03649304,-0.01361481
5/11/12,0.00114055,0.00899838,-0.02817801,-0.01755752,-0.00896286,-0.03782397,-0.01067315
5/14/12,0.00114055,0.00904733,-0.02946943,-0.01946194,-0.00995322,-0.03900575,-0.00771048
5/15/12,0.00114055,0.00904710,-0.03070313,-0.02129431,-0.01097535,-0.03993437,-0.00490607
5/16/12,0.00114055,0.00899727,-0.03177106,-0.02296591,-0.01192018,-0.04073441,-0.00232010
5/17/12,0.00114055,0.00899705,-0.03258752,-0.02443774,-0.01268087,-0.04112156,0.00005683
5/18/12,0.00114055,0.00899683,-0.03327959,-0.02566789,-0.01345715,-0.04141069,0.00217228
5/21/12,0.00114055,0.00904577,-0.03375211,-0.02670869,-0.01399356,-0.04138945,0.00422795
5/22/12,0.00114055,0.00904555,-0.03402359,-0.02748319,-0.01435574,-0.04120227,0.00610440
5/23/12,0.00114055,0.00899572,-0.03428962,-0.02826947,-0.01467504,-0.04097019,0.00799035
5/24/12,0.00114055,0.00899550,-0.03434000,-0.02885402,-0.01472919,-0.04060340,0.00985305
5/25/12,0.00000000,0.00899528,-0.03426946,-0.02943801,-0.01460251,-0.04000037,0.01153814
5/29/12,0.00000000,0.00906879,-0.03395238,-0.02978360,-0.01430688,-0.03922625,0.01319703
5/30/12,0.00132432,0.00906857,-0.03342770,-0.03000389,-0.01374630,-0.03816245,0.01447514
5/31/12,0.00132432,0.00899395,-0.03255847,-0.02990385,-0.01293285,-0.03683182,0.01552950
6/1/12,0.00132432,0.00899373,-0.03133932,-0.02949316,-0.01184924,-0.03514525,0.01628186
6/4/12,0.00132432,0.00904266,-0.02967152,-0.02856792,-0.01040983,-0.03298433,0.01668767
6/5/12,0.00132432,0.00904244,-0.02771066,-0.02733928,-0.00876083,-0.03062020,0.01702611
6/6/12,0.00132432,0.00899263,-0.02543456,-0.02576444,-0.00685284,-0.02792370,0.01721217
6/7/12,0.00132432,0.00899241,-0.02306091,-0.02403886,-0.00491074,-0.02524019,0.01751699
6/8/12,0.00132432,0.00899219,-0.02043532,-0.02207485,-0.00271738,-0.02234223,0.01774232
6/11/12,0.00132432,0.00904110,-0.01785390,-0.02012146,-0.00056270,-0.01955246,0.01817509
6/12/12,0.00132432,0.00904088,-0.01492802,-0.01780345,0.00189580,-0.01655729,0.01854688
6/13/12,0.00132432,0.00899108,-0.01205011,-0.01558581,0.00433626,-0.01361481,0.01902828
6/14/12,0.00132432,0.00899086,-0.00901163,-0.01310258,0.00701098,-0.01067315,0.01960359
6/15/12,0.00132432,0.00899064,-0.00597695,-0.01063565,0.00965887,-0.00771048,0.02024809
6/18/12,0.00132432,0.00903955,-0.00303573,-0.00819612,0.01229372,-0.00490607,0.02103905
6/19/12,0.00132432,0.00903933,-0.00023471,-0.00599138,0.01490689,-0.00232010,0.02208934
6/20/12,0.00132432,0.00898954,0.00238212,-0.00394118,0.01735656,0.00005683,0.02329623
6/21/12,0.00132432,0.00898932,0.00475523,-0.00216761,0.01960392,0.00217228,0.02476194
6/22/12,0.00132432,0.00898910,0.00716023,-0.00042263,0.02187419,0.00422795,0.02626054
6/25/12,0.00132432,0.00903799,0.00938593,0.00111478,0.02388369,0.00610440,0.02785289
6/26/12,0.00132432,0.00903777,0.01168102,0.00278988,0.02591587,0.00799035,0.02941639
6/27/12,0.00000000,0.00898799,0.01392620,0.00433177,0.02782159,0.00985305,0.03083936
6/28/12,0.00000000,0.00898777,0.01603152,0.00588509,0.02950726,0.01153814,0.03247288
6/29/12,0.00035295,0.00898755,0.01807513,0.00738471,0.03113443,0.01319703,0.03397322
7/2/12,0.00035295,0.00903644,0.01976775,0.00866394,0.03238663,0.01447514,0.03564675
7/3/12,0.00035295,0.00903622,0.02122204,0.00969053,0.03338243,0.01552950,0.03749793
7/5/12,0.00035295,0.00898623,0.02228185,0.01045187,0.03407741,0.01628186,0.03929000
7/6/12,0.00035295,0.00898601,0.02302891,0.01092343,0.03442556,0.01668767,0.04108252
7/9/12,0.00035295,0.00903489,0.02363352,0.01121215,0.03466045,0.01702611,0.04282445
7/10/12,0.00035295,0.00903467,0.02401580,0.01136864,0.03457957,0.01721217,0.04437937
7/11/12,0.00035295,0.00898490,0.02443143,0.01151230,0.03448086,0.01751699,0.04574240
7/12/12,0.00035295,0.00898468,0.02463282,0.01151760,0.03407573,0.01774232,0.04695358
7/13/12,0.00035295,0.00898446,0.02495519,0.01172062,0.03366227,0.01817509,0.04791444
7/16/12,0.00035295,0.00903333,0.02504318,0.01161823,0.03294350,0.01854688,0.04874908
7/17/12,0.00035295,0.00903311,0.02516353,0.01163634,0.03214032,0.01902828,0.04943427
7/18/12,0.00035295,0.00898336,0.02523781,0.01157570,0.03110329,0.01960359,0.04992574
7/19/12,0.00035295,0.00898314,0.02530944,0.01156416,0.03002063,0.02024809,0.05023877
7/20/12,0.00035295,0.00898292,0.02546670,0.01163545,0.02885805,0.02103905,0.05030860
7/23/12,0.00035295,0.00903178,0.02577071,0.01192318,0.02778276,0.02208934,0.05007418
7/24/12,0.00035295,0.00903156,0.02610213,0.01233591,0.02668552,0.02329623,0.04958929
7/25/12,0.00035295,0.00898182,0.02663152,0.01299857,0.02577488,0.02476194,0.04893075
7/26/12,0.00035295,0.00898160,0.02705607,0.01363552,0.02472715,0.02626054,0.04805632
7/27/12,0.00035295,0.00898137,0.02747968,0.01442131,0.02377408,0.02785289,0.04712589
7/30/12,0.00145544,0.00903023,0.02780478,0.01512754,0.02273996,0.02941639,0.04605495
7/31/12,0.00145544,0.00903001,0.02797476,0.01579489,0.02158735,0.03083936,0.04498958
8/1/12,0.00145544,0.00898027,0.02829166,0.01664158,0.02063030,0.03247288,0.04381784
8/2/12,0.00145544,0.00898005,0.02847810,0.01745544,0.01959428,0.03397322,0.04246847
8/3/12,0.00145544,0.00897983,0.02887214,0.01844065,0.01873643,0.03564675,0.04108535
8/6/12,0.00145544,0.00902868,0.02932672,0.01954770,0.01804127,0.03749793,0.03950343
8/7/12,0.00145544,0.00902846,0.02982916,0.02079308,0.01736416,0.03929000,0.03779772
8/8/12,0.00145544,0.00897873,0.03035361,0.02204560,0.01685022,0.04108252,0.03609399
8/9/12,0.00145544,0.00897851,0.03082016,0.02335190,0.01631257,0.04282445,0.03426948
8/10/12,0.00145544,0.00897829,0.03123116,0.02465413,0.01585994,0.04437937,0.03243150
8/13/12,0.00145544,0.00902713,0.03154720,0.02589689,0.01543224,0.04574240,0.03050525
8/14/12,0.00145544,0.00902691,0.03186570,0.02724761,0.01506492,0.04695358,0.02842080
8/15/12,0.00145544,0.00897719,0.03205666,0.02845276,0.01479970,0.04791444,0.02630749
8/16/12,0.00145544,0.00897697,0.03228548,0.02977228,0.01471274,0.04874908,0.02402194
8/17/12,0.00145544,0.00897675,0.03248063,0.03111087,0.01470403,0.04943427,0.02165682
8/20/12,0.00145544,0.00902558,0.03264530,0.03246355,0.01497972,0.04992574,0.01916544
8/21/12,0.00145544,0.00902536,0.03273748,0.03375114,0.01528279,0.05023877,0.01654024
8/22/12,0.00145544,0.00897565,0.03277249,0.03500070,0.01571904,0.05030860,0.01382971
8/23/12,0.00145544,0.00897543,0.03257099,0.03601415,0.01613615,0.05007418,0.01110498
8/24/12,0.00145544,0.00897521,0.03234978,0.03698370,0.01662197,0.04958929,0.00840556
8/27/12,0.00000000,0.00902403,0.03206145,0.03784259,0.01711239,0.04893075,0.00565807
8/28/12,0.00000000,0.00902381,0.03174487,0.03866574,0.01772323,0.04805632,0.00280145
8/29/12,0.00000000,0.00897411,0.03149376,0.03943619,0.01847759,0.04712589,-0.00010388
8/30/12,0.00154434,0.00897389,0.03120998,0.04006139,0.01928260,0.04605495,-0.00308973
8/31/12,0.00154434,0.00897367,0.03104738,0.04074717,0.02027015,0.04498958,-0.00627862
9/4/12,0.00154434,0.00904700,0.03083674,0.04128478,0.02131148,0.04381784,-0.00955552
9/5/12,0.00154434,0.00904678,0.03062388,0.04176349,0.02234725,0.04246847,-0.01277735
9/6/12,0.00154434,0.00897235,0.03042029,0.04214139,0.02352504,0.04108535,-0.01609794
9/7/12,0.00154434,0.00897213,0.03014301,0.04237382,0.02459679,0.03950343,-0.01941391
9/10/12,0.00154434,0.00902093,0.02982685,0.04248924,0.02570563,0.03779772,-0.02272560
9/11/12,0.00154434,0.00902071,0.02953496,0.04244162,0.02686767,0.03609399,-0.02598095
9/12/12,0.00154434,0.00897103,0.02915414,0.04226854,0.02795418,0.03426948,-0.02922720
9/13/12,0.00154434,0.00897081,0.02878848,0.04193710,0.02917427,0.03243150,-0.03228487
9/14/12,0.00154434,0.00897059,0.02834309,0.04145563,0.03030486,0.03050525,-0.03537607
9/17/12,0.00154434,0.00901939,0.02779982,0.04075814,0.03148912,0.02842080,-0.03821128
9/18/12,0.00154434,0.00901917,0.02720624,0.03993419,0.03262159,0.02630749,-0.04085672
9/19/12,0.00154434,0.00896949,0.02649538,0.03892774,0.03357063,0.02402194,-0.04320746
9/20/12,0.00154434,0.00896927,0.02573670,0.03773207,0.03450259,0.02165682,-0.04532402
9/21/12,0.00154434,0.00896905,0.02480324,0.03633759,0.03513758,0.01916544,-0.04708199
9/24/12,0.00154434,0.00901784,0.02385077,0.03478928,0.03566187,0.01654024,-0.04860869
9/25/12,0.00154434,0.00901762,0.02276263,0.03305584,0.03604506,0.01382971,-0.04983676
9/26/12,0.00154434,0.00896795,0.02166984,0.03129228,0.03628403,0.01110498,-0.05078850
9/27/12,0.00154434,0.00896773,0.02058389,0.02945766,0.03640991,0.00840556,-0.05148987
9/28/12,0.00125369,0.00896751,0.01941689,0.02758219,0.03639592,0.00565807,-0.05208896
10/1/12,0.00125369,0.00901629,0.01815149,0.02562492,0.03621316,0.00280145,-0.05234028
10/2/12,0.00125369,0.00901607,0.01676228,0.02354407,0.03580539,-0.00010388,-0.05234584
10/3/12,0.00125369,0.00896641,0.01530290,0.02147700,0.03518637,-0.00308973,-0.05208967
10/4/12,0.00125369,0.00896619,0.01359660,0.01922868,0.03428671,-0.00627862,-0.05141629
10/5/12,0.00125369,0.00896597,0.01174866,0.01687183,0.03308670,-0.00955552,-0.05038600
10/8/12,0.00125369,0.00901475,0.00984903,0.01450103,0.03178438,-0.01277735,-0.04910142
10/9/12,0.00125369,0.00901453,0.00779618,0.01201393,0.03023164,-0.01609794,-0.04747802
10/10/12,0.00125369,0.00896488,0.00565084,0.00959105,0.02848852,-0.01941391,-0.04558147
10/11/12,0.00125369,0.00896466,0.00347366,0.00711254,0.02665483,-0.02272560,-0.04327573
10/12/12,0.00125369,0.00896444,0.00123856,0.00476093,0.02459621,-0.02598095,-0.04078849
10/15/12,0.00125369,0.00901320,-0.00096351,0.00250879,0.02248963,-0.02922720,-0.03780598
10/16/12,0.00125369,0.00901298,-0.00314426,0.00038451,0.02014106,-0.03228487,-0.03474332
10/17/12,0.00125369,0.00896334,-0.00537656,-0.00171742,0.01763187,-0.03537607,-0.03147428
10/18/12,0.00125369,0.00896312,-0.00753416,-0.00365272,0.01500912,-0.03821128,-0.02814679
10/19/12,0.00125369,0.00896290,-0.00966109,-0.00545338,0.01226158,-0.04085672,-0.02475826
10/22/12,0.00125369,0.00901166,-0.01163916,-0.00707855,0.00955936,-0.04320746,-0.02156570
10/23/12,0.00125369,0.00901144,-0.01356723,-0.00848286,0.00681314,-0.04532402,-0.01837159
10/24/12,0.00125369,0.00896180,-0.01526155,-0.00957258,0.00420093,-0.04708199,-0.01521412
10/25/12,0.00125369,0.00896158,-0.01685781,-0.01052123,0.00166264,-0.04860869,-0.01229451
10/26/12,0.00225559,0.00896136,-0.01831733,-0.01119408,-0.00079090,-0.04983676,-0.00935312
10/31/12,0.00225559,0.00905908,-0.01967378,-0.01173225,-0.00320599,-0.05078850,-0.00642632
11/1/12,0.00225559,0.00905886,-0.02088988,-0.01208728,-0.00546761,-0.05148987,-0.00368475
11/2/12,0.00225559,0.00900923,-0.02206176,-0.01238955,-0.00766469,-0.05208896,-0.00080103
